,Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
476,3,WEST,31,216.0,226.0,226.0,156.0,208.6666667,229.0,186.0,188.0,141.0,175.0,78.0,233.0,88.0,132.0,97.0,112.0,74.0,82.0,94.0,117.0,86.0,69.0,71.0,40.0,30.66666667,34.0,28.0,30.0,42.0,55.0,98.0,94.0,72.0,62.0,54.0,80.0,28.0,42.0
477,3,WEST,32,861.0,1123.0,951.0,876.0,1022.0,942.0,1005.0,1089.0,954.0,642.0,717.0,1071.0,564.0,579.0,588.0,423.0,489.0,357.0,699.0,612.0,510.0,252.0,291.0,90.0,15.0,21.0,132.0,201.0,156.0,141.0,237.0,240.0,240.0,183.0,132.0,138.0,51.0,69.0
479,3,WEST,237,139.0,107.0,77.0,101.0,144.0,69.0,133.0,101.0,130.0,99.0,136.0,146.3333333,127.0,133.0,90.0,104.0,80.0,64.0,118.0,99.0,112.0,44.0,71.0,28.0,9.0,19.0,19.0,27.0,31.0,28.0,62.0,84.0,73.0,51.0,23.0,57.0,26.0,29.0
480,3,WEST,34,324.3333333,297.0,227.0,207.0,272.3333333,255.0,213.0,143.0,253.0,81.0,155.0,303.0,151.0,157.0,167.0,87.0,161.0,61.0,201.0,245.0,139.0,83.0,77.0,33.0,15.0,15.0,43.0,23.0,39.0,35.0,55.0,51.0,35.0,23.0,35.0,59.0,37.0,19.0
481,3,WEST,239,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,33.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,209.0,209.0,467.6666667,17.0,17.0,659.6666667,25.0,17.0,17.0,17.0,17.0,65.0,17.0,417.0,17.0,17.0,17.0
482,3,WEST,240,8.0,8.0,8.0,8.0,8.0,8.0,8.0,62.0,74.0,20.0,8.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,80.0,308.0,8.0,8.0,288.0,8.0,8.0,8.0,8.0,513.0,809.0,308.0,158.0,62.0,8.0,8.0
483,3,WEST,354,15.0,95.0,47.0,127.0,151.0,63.0,23.0,135.0,47.0,15.0,31.0,223.0,143.0,39.0,95.0,87.0,39.0,127.0,15.0,15.0,47.0,15.0,23.0,15.0,15.0,15.0,23.0,15.0,15.0,23.0,31.0,15.0,1191.0,687.0,15.0,15.0,15.0,548.3333333
486,3,WEST,241,89.0,43.0,57.0,57.0,79.0,57.0,49.0,85.0,59.0,39.0,47.0,93.0,65.0,67.0,53.0,49.0,43.0,51.0,77.0,59.0,63.0,35.0,51.0,37.0,17.0,17.0,25.66666667,41.0,53.0,41.0,63.0,83.0,73.0,55.0,57.0,37.0,36.33333333,47.0
487,3,WEST,37,328.3333333,328.3333333,287.0,183.0,228.0,244.0,288.0,302.0,247.0,120.0,155.0,224.0,273.0,149.0,141.0,181.0,114.0,169.0,199.0,146.0,144.0,105.0,141.0,25.0,3.0,19.0,41.0,47.0,70.0,98.0,283.0,141.0,163.0,69.0,107.0,80.0,27.0,77.0
488,3,WEST,38,33.0,137.0,321.0,313.0,441.0,345.0,609.0,329.0,257.0,369.0,585.0,713.0,433.0,493.0,305.0,225.0,317.0,289.0,545.0,593.0,693.0,313.0,197.0,89.0,1.0,9.0,65.0,121.0,241.0,241.0,593.0,433.0,673.0,321.0,393.0,585.0,169.0,145.0
489,3,WEST,39,1511.0,1671.0,2015.0,1215.0,2063.0,1583.0,2051.0,2103.0,1367.0,1275.0,1291.0,1896.333333,1303.0,1615.0,1603.0,1007.0,1087.0,1399.0,1639.0,1591.0,1219.0,587.0,1671.0,627.0,15.0,95.0,367.0,327.0,811.0,827.0,1947.0,1667.0,1647.0,959.0,943.0,1451.0,231.0,647.0
490,3,WEST,40,559.0,559.0,79.0,671.0,1359.0,791.0,1151.0,879.0,955.0,875.0,715.0,1139.0,883.0,1239.0,795.0,527.0,639.0,715.0,1011.0,451.0,1251.0,515.0,771.0,223.0,15.0,31.0,143.0,215.0,327.0,487.0,595.0,659.0,559.0,291.0,359.0,667.0,151.0,159.0
492,3,WEST,355,39.0,5.0,19.0,23.0,41.0,21.0,13.0,15.0,23.0,15.0,11.0,53.0,15.0,17.0,13.0,37.0,17.0,5.0,15.0,35.0,13.0,13.0,58.0,5.0,1.0,1.0,19.0,26.0,48.0,43.0,64.33333333,73.66666667,71.0,56.0,25.0,10.0,1.0,11.0
493,3,WEST,243,239.0,251.0,197.0,161.0,223.0,107.0,251.0,215.0,224.0,191.0,119.0,178.0,110.0,215.0,146.0,134.0,101.0,119.0,131.0,149.0,185.0,107.0,194.0,104.0,11.0,59.0,41.0,101.0,65.0,92.0,77.0,137.0,215.0,179.0,62.0,167.0,29.0,107.0
498,3,WEST,45,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,74.0,2.0,42.0,6.0,9.0,52.33333333,14.0,86.0,62.0,92.0,10.0,2.0,6.0,18.0,34.0,68.0,66.0,44.0,97.0,104.3333333,90.0,79.0,114.0,18.0,100.0
499,3,WEST,46,283.0,367.0,283.0,403.0,373.0,313.0,427.0,487.0,241.0,208.0,289.0,493.0,301.0,223.0,283.0,223.0,229.0,217.0,481.0,442.0,496.0,277.0,355.0,79.0,39.0,33.0,61.0,205.0,187.0,235.0,286.0,265.0,421.0,457.0,367.0,349.0,97.0,175.0
500,3,WEST,47,2539.0,1987.0,2235.0,1803.0,2507.0,2779.0,2663.0,2159.0,1863.0,1815.0,1855.0,2695.0,1907.0,2411.0,1711.0,1615.0,1207.0,2143.0,2479.0,2515.0,2095.0,1623.0,1747.0,447.0,220.3333333,203.0,679.0,555.0,1255.0,679.0,2595.0,1439.0,2423.0,1431.0,1123.0,1527.0,475.0,1315.0
501,3,WEST,49,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,107.0,11.0,11.0,11.0,155.0,151.0,315.0,171.0,567.0,715.0,411.0,535.0,203.0,11.0,27.0,59.0,171.0,419.0,275.0,291.0,187.0,645.6666667,629.6666667,139.0,547.0,475.0,383.0
502,3,WEST,50,789.0,645.0,1037.0,853.0,565.0,421.0,773.0,669.0,685.0,725.0,589.0,805.0,637.0,485.0,493.0,445.0,253.0,581.0,525.0,877.0,813.0,597.0,681.0,109.0,13.0,13.0,109.0,245.0,365.0,349.0,453.0,517.0,669.0,429.0,557.0,597.0,173.0,241.0
503,3,WEST,51,2276.0,1466.0,2153.0,1346.0,1598.0,1478.0,2060.0,1883.0,1340.0,1565.0,1289.0,2165.0,1568.0,1490.0,1235.0,1430.0,842.0,1706.0,1466.0,1751.0,1643.0,1175.0,1640.0,623.0,231.0,50.0,230.0,320.0,611.0,563.0,1949.0,1478.0,1844.0,1421.0,608.0,1415.0,422.0,725.0
504,3,WEST,53,368.0,190.0,394.0,226.0,379.0,241.0,346.0,354.0,301.0,109.0,157.0,334.0,256.0,298.0,136.0,163.0,127.0,208.0,283.0,241.0,262.0,181.0,211.0,106.0,16.0,22.0,64.0,64.0,70.0,121.0,268.0,250.0,190.0,253.0,238.0,214.0,40.0,82.0
511,3,WEST,357,149.0,16.0,144.0,70.0,429.3333333,646.0,226.0,455.0,121.0,110.0,197.0,290.0,64.0,28.0,276.0,178.0,226.0,64.0,4.0,2.0,2.0,2.0,252.0,182.0,2.0,2.0,103.0,2.0,2.0,2.0,120.0,102.0,66.0,38.0,54.0,37.0,4.0,2.0
520,3,WEST,69,124.0,252.0,196.0,68.0,124.0,172.0,60.0,156.0,132.0,80.0,12.0,172.0,84.0,124.0,68.0,36.0,284.0,268.0,148.0,180.0,84.0,100.0,176.0,12.0,4.0,28.0,92.0,140.0,84.0,132.0,116.0,177.3333333,68.0,180.0,244.0,76.0,52.0,244.0
521,3,WEST,70,94.0,91.0,130.0,52.0,70.0,70.0,88.0,76.0,166.0,115.0,70.0,124.0,112.0,70.0,76.0,88.0,124.0,178.0,127.0,172.0,202.0,88.0,118.0,67.0,53.0,76.0,124.0,52.0,76.0,208.0,58.0,166.0,136.0,286.0,274.0,208.0,40.0,244.0
522,3,WEST,71,61.0,35.0,49.0,35.0,45.0,51.0,71.0,37.0,72.0,51.0,55.0,53.0,27.0,29.0,23.0,27.0,17.0,64.0,31.0,41.0,39.0,17.0,45.0,29.0,13.0,28.0,31.0,43.0,13.0,61.0,73.0,75.0,37.0,45.0,65.0,59.0,23.0,55.0
523,3,WEST,72,110.0,50.0,56.0,54.0,100.0,137.3333333,91.0,91.0,71.0,34.0,42.0,88.0,60.0,70.0,36.0,38.0,68.0,98.0,81.0,80.0,61.0,40.0,49.0,32.0,18.0,26.0,18.0,28.0,54.0,38.0,78.66666667,48.0,64.0,98.0,84.0,80.0,46.0,78.0
526,3,WEST,328,176.0,168.0,96.0,128.0,192.0,144.0,148.0,136.0,120.0,128.0,104.0,120.0,72.0,192.0,16.0,32.0,32.0,48.0,56.0,32.0,20.0,68.0,56.0,24.0,8.0,8.0,32.0,8.0,24.0,56.0,32.0,144.0,120.0,152.0,120.0,128.0,48.0,32.0
528,3,WEST,77,2.0,2.0,2.0,2.0,2.0,2.0,2.0,56.0,461.0,506.0,338.0,486.0,236.0,284.0,221.0,77.0,215.0,194.0,194.0,188.0,335.0,365.0,161.0,152.0,2.0,86.0,110.0,104.0,188.0,344.0,116.0,524.0,472.0,332.0,428.0,392.0,2.0,464.0
529,3,WEST,78,259.0,367.0,637.0,283.0,457.0,325.0,532.0,340.0,514.0,376.0,304.0,598.0,703.0,403.0,301.0,433.0,616.0,361.0,601.0,583.0,454.0,355.0,241.0,178.0,138.0,223.0,319.0,277.0,283.0,388.0,349.0,583.0,583.0,541.0,277.0,367.0,73.0,286.0
530,3,WEST,79,355.3333333,278.0,262.0,214.0,326.0,222.0,278.0,214.0,258.0,190.0,290.0,322.0,238.0,342.0,182.0,190.0,234.0,150.0,226.0,190.0,174.0,278.0,110.0,30.0,24.66666667,38.0,54.0,70.0,54.0,110.0,358.0,294.0,226.0,326.0,102.0,238.0,22.0,38.0
531,3,WEST,80,84.0,64.0,76.0,104.0,112.0,156.0,108.0,104.0,162.6666667,104.0,68.0,144.0,60.0,60.0,60.0,40.0,60.0,52.0,20.0,52.0,52.0,44.0,24.0,28.0,40.0,84.0,36.0,56.0,102.0,56.0,44.0,84.0,80.0,52.0,32.0,36.0,28.0,92.0
532,3,WEST,81,47.0,27.0,35.0,31.0,55.0,31.0,51.0,47.0,63.0,43.0,39.0,46.33333333,29.0,11.0,39.0,47.0,11.0,19.0,11.0,15.0,55.0,15.0,27.0,15.0,11.0,19.0,29.0,19.0,43.0,11.0,31.0,37.0,63.0,47.0,51.0,27.0,19.0,19.0
533,3,WEST,82,205.0,125.0,154.3333333,93.0,141.0,189.0,141.0,229.0,109.0,29.0,117.0,165.0,81.0,93.0,69.0,45.0,45.0,69.0,53.0,29.0,21.0,157.0,93.0,37.0,13.0,21.0,29.0,73.0,109.0,61.0,69.0,69.0,189.0,101.0,61.0,45.0,13.0,103.6666667
535,3,WEST,83,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,15.0,33.0,45.0,15.0,30.0,27.0,9.0,54.0,9.0,9.0,618.0,96.0,9.0,9.0,36.0,231.0,363.0,846.0,507.0,171.0,993.0,933.0,708.0,1165.0,1230.0,903.0
536,3,WEST,84,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,5.0,29.0,56.0,941.0,23.0,92.0,5.0,29.0,932.0,203.0,5.0,5.0,65.0,119.0,950.0,1787.0,1379.0,719.0,1451.0,992.0,1517.0,2083.0,1079.0,1901.0
538,3,WEST,86,170.0,38.0,242.0,254.0,302.0,266.0,290.0,260.0,413.0,245.0,110.0,242.0,242.0,26.0,128.0,242.0,50.0,190.0,158.0,98.0,302.0,182.0,218.0,50.0,2.0,2.0,14.0,26.0,110.0,146.0,146.0,164.0,116.0,158.0,182.0,50.0,14.0,128.0
539,3,WEST,250,146.0,170.0,370.0,362.0,402.0,322.0,202.0,330.0,322.0,274.0,282.0,370.0,306.0,194.0,330.0,146.0,218.0,314.0,298.0,234.0,162.0,170.0,178.0,42.0,34.0,50.0,26.0,58.0,98.0,106.0,130.0,274.0,314.0,170.0,194.0,130.0,34.0,114.0
541,3,WEST,359,14.0,116.0,122.0,218.0,164.0,134.0,218.0,14.0,109.0,62.0,86.0,206.0,134.0,162.0,158.0,104.0,56.0,164.0,110.0,62.0,68.0,146.0,128.0,26.0,14.0,26.0,14.0,44.0,68.0,62.0,116.0,107.0,218.0,50.0,86.0,134.0,14.0,44.0
542,3,WEST,88,250.0,186.0,68.0,243.0,295.0,184.0,284.0,205.0,182.0,170.0,145.0,221.3333333,179.0,248.0,136.0,186.0,178.0,153.0,183.0,160.0,122.0,228.0,232.0,64.0,37.33333333,44.0,58.0,126.0,86.0,91.0,224.0,186.0,187.0,133.0,138.0,131.0,52.0,72.0
543,3,WEST,360,86.66666667,86.0,64.0,46.0,62.0,62.0,98.0,94.0,58.0,58.0,74.0,84.66666667,70.0,50.0,58.0,46.0,38.0,58.0,78.0,46.0,58.0,38.0,34.0,18.0,18.0,18.0,30.0,38.0,34.0,42.0,42.0,34.0,90.0,78.0,42.0,38.0,18.0,26.0
544,3,WEST,251,644.0,614.0,356.0,458.0,497.0,443.0,737.0,296.0,452.0,410.0,368.0,523.0,461.0,434.0,218.0,350.0,668.0,260.0,206.0,356.0,143.0,230.0,329.0,98.0,80.0,134.0,152.0,182.0,242.0,164.0,194.0,314.0,338.0,296.0,170.0,206.0,56.0,227.0
545,3,WEST,361,32.0,114.0,93.0,142.0,106.0,127.3333333,118.0,126.0,134.0,122.0,70.0,142.0,86.0,138.0,74.0,90.0,93.33333333,22.0,134.0,66.0,66.0,62.0,42.0,46.0,18.0,18.0,22.0,34.0,54.0,38.0,46.0,42.0,78.0,90.0,45.0,47.0,29.0,38.0
546,3,WEST,89,674.3333333,674.3333333,533.0,381.0,437.0,593.0,373.0,453.0,537.0,549.0,353.0,657.0,381.0,333.0,309.0,349.0,617.0,341.0,277.0,501.0,265.0,253.0,269.0,133.0,5.0,5.0,101.0,125.0,117.0,133.0,269.0,173.0,429.0,261.0,165.0,245.0,53.0,117.0
547,3,WEST,90,14.0,20.0,24.0,22.0,22.0,31.33333333,18.0,34.0,38.0,22.0,18.0,29.0,20.0,17.0,31.0,15.0,24.0,35.0,23.0,22.0,24.0,27.0,30.0,15.0,13.0,13.0,15.0,13.0,15.0,13.0,26.0,17.0,27.0,16.0,24.0,15.0,13.0,30.0
548,3,WEST,91,19.0,43.0,10.0,51.0,34.0,52.0,28.0,82.0,57.0,19.0,13.0,37.0,37.0,46.0,7.0,28.0,7.0,43.0,37.0,34.0,37.0,13.0,79.0,22.0,7.0,19.0,16.0,22.0,16.0,16.0,43.0,58.0,40.0,16.0,49.0,25.0,13.0,13.0
549,3,WEST,92,14.0,14.0,14.0,18.0,22.0,27.0,22.0,30.0,32.33333333,23.0,23.0,25.0,26.0,28.0,31.0,17.0,34.0,16.0,24.0,21.0,26.0,14.0,20.0,16.0,14.0,14.0,18.0,19.0,28.0,20.0,26.0,17.0,19.0,16.0,24.0,21.0,14.0,22.0
550,3,WEST,93,15.0,15.0,15.0,15.0,23.0,48.33333333,51.0,68.33333333,55.0,47.0,35.0,43.0,63.0,59.0,39.0,39.0,39.0,51.0,23.0,63.0,55.0,55.0,31.0,15.0,15.0,15.0,23.0,39.0,67.0,31.0,23.0,27.0,35.0,35.0,55.0,39.0,35.0,39.0
551,3,WEST,94,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,12.33333333,12.0,9.666666667,12.0,3.0,11.0,3.0,10.0,11.0,7.0,7.0,7.0,6.0,3.0,3.0,3.0,7.0,8.0,8.0,9.0,10.0,12.0,4.0,11.0,8.0,4.0,3.0
552,3,WEST,97,143.0,82.0,82.0,88.0,244.0,214.0,133.0,118.0,241.0,58.0,82.0,88.0,88.0,100.0,97.0,166.0,52.0,82.0,82.0,82.0,100.0,160.0,179.0,58.0,10.0,52.0,16.0,34.0,31.0,13.0,106.0,136.0,130.0,106.0,40.0,130.0,109.0,61.0
553,3,WEST,98,132.0,90.0,60.0,6.0,78.0,215.0,111.0,126.0,177.0,135.0,96.0,126.0,126.0,120.0,90.0,78.0,84.0,228.0,84.0,123.0,156.0,168.0,201.0,42.0,6.0,6.0,24.0,66.0,60.0,108.0,48.0,60.0,78.0,168.0,246.0,90.0,60.0,42.0
554,3,WEST,252,134.0,140.0,158.0,116.0,158.0,152.0,134.0,74.0,161.0,98.0,176.0,134.0,38.0,104.0,74.0,164.0,125.0,116.0,115.0,47.0,110.0,116.0,89.0,44.0,14.0,32.0,14.0,50.0,134.0,20.0,170.0,56.0,104.0,80.0,80.0,80.0,119.0,80.0
555,3,WEST,253,41.33333333,35.0,36.0,27.0,43.0,46.0,46.0,27.0,40.0,37.0,41.0,43.0,31.0,31.0,15.0,21.0,17.0,29.0,15.0,13.0,21.0,9.0,9.0,9.0,9.0,13.0,13.0,9.0,19.0,33.0,15.0,15.0,21.0,11.0,31.0,13.0,9.0,9.0
557,3,WEST,254,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,58.0,52.0,50.0,38.0,45.0,33.0,48.0,36.0,30.0,32.0,18.0,18.0,25.0,43.0,30.0,26.0,52.0,35.0,34.0,36.0,20.0,39.0,29.0,35.0
558,3,WEST,331,674.0,798.0,798.0,826.0,626.0,738.0,1120.0,802.0,654.0,320.0,362.0,1110.0,670.0,704.0,866.0,338.0,830.0,510.0,798.0,446.0,702.0,430.0,422.0,246.0,108.6666667,78.0,162.0,218.0,394.0,694.0,1084.0,320.0,677.3333333,706.0,442.0,634.0,224.0,402.0
559,3,WEST,363,16.0,368.0,1120.0,688.0,864.0,232.0,781.3333333,544.0,720.0,592.0,432.0,1072.0,400.0,592.0,720.0,340.0,592.0,488.0,800.0,704.0,720.0,464.0,768.0,208.0,16.0,56.0,96.0,208.0,296.0,356.0,312.0,448.0,944.0,736.0,400.0,428.0,176.0,608.0
560,3,WEST,364,14.0,398.0,888.6666667,774.0,910.0,1014.0,1190.0,502.0,814.0,974.0,430.0,734.0,614.0,782.0,342.0,718.0,390.0,410.0,1046.0,902.0,670.0,422.0,566.0,182.0,14.0,58.0,202.0,342.0,286.0,294.0,554.0,294.0,510.0,1142.0,666.0,470.0,94.0,510.0
561,3,WEST,255,1519.0,871.0,1475.0,1639.0,1627.0,1375.0,2307.0,1831.0,1679.0,1235.0,873.0,1546.333333,1037.0,1027.0,1319.0,671.0,1471.0,1251.0,1773.0,1957.0,1319.0,647.0,1221.0,667.0,259.0,99.0,371.0,499.0,795.0,735.0,1689.0,1025.0,1823.0,1171.0,1261.0,1355.0,497.0,1531.0
562,3,WEST,332,184.0,238.0,208.0,130.0,160.0,253.0,215.0,94.0,280.0,70.0,64.0,190.0,190.0,88.0,106.0,190.0,100.0,64.0,232.0,76.0,133.0,64.0,178.0,70.0,4.0,10.0,52.0,76.0,106.0,148.0,136.0,115.0,118.0,4.0,148.0,106.0,52.0,46.0
563,3,WEST,365,42.0,260.6666667,154.0,186.0,234.0,154.0,142.0,154.0,186.0,170.0,106.0,202.0,106.0,186.0,134.0,66.0,58.0,234.0,106.0,282.0,58.0,122.0,202.0,42.0,10.0,10.0,10.0,42.0,90.0,50.0,98.0,42.0,122.0,122.0,202.0,74.0,18.0,74.0
564,3,WEST,256,1475.0,1443.0,1155.0,1355.0,1411.0,1437.666667,1179.0,955.0,935.0,503.0,643.0,1247.0,699.0,771.0,939.0,591.0,531.0,1051.0,915.0,799.0,439.0,595.0,619.0,259.0,11.0,11.0,291.0,251.0,795.0,467.0,1011.0,923.0,875.0,899.0,611.0,635.0,191.0,1315.0
565,3,WEST,366,362.0,274.0,178.0,266.0,330.0,122.0,386.0,266.0,234.0,146.0,202.0,266.0,282.0,178.0,378.0,146.0,226.0,170.0,148.0,294.0,266.0,138.0,170.0,178.0,66.0,20.66666667,42.0,146.0,224.0,90.0,134.0,292.0,278.0,146.0,226.0,170.0,56.0,42.0
566,3,WEST,367,98.66666667,100.0,76.0,84.0,110.0,74.0,84.66666667,52.0,68.0,32.0,50.0,94.0,106.0,72.0,88.0,42.0,66.0,54.0,62.0,78.0,44.0,32.0,58.0,30.0,10.0,10.0,44.0,46.0,62.0,62.0,26.0,20.0,100.0,42.0,86.0,80.0,32.0,50.0
567,3,WEST,257,1034.0,997.0,768.0,424.0,762.0,792.0,1066.0,697.0,461.0,219.0,279.0,919.0,720.0,815.0,504.0,730.0,420.0,692.0,681.0,877.0,640.0,224.0,532.0,218.0,84.0,136.0,374.0,548.0,478.0,644.0,834.0,582.0,781.0,340.0,452.0,578.0,279.0,476.0
570,3,WEST,370,18.0,626.0,18.0,940.6666667,946.0,1186.0,1010.0,914.0,658.0,914.0,702.0,779.3333333,402.0,530.0,706.0,706.0,754.0,578.0,418.0,818.0,1094.0,674.0,566.0,298.0,18.0,50.0,194.0,330.0,642.0,146.0,490.0,754.0,1186.0,642.0,530.0,354.0,50.0,526.0
571,3,WEST,371,10.0,855.3333333,882.0,863.3333333,610.0,746.0,818.0,602.0,1090.0,466.0,866.0,658.0,458.0,762.0,626.0,546.0,362.0,506.0,586.0,514.0,658.0,542.0,602.0,138.0,10.0,10.0,266.0,274.0,506.0,530.0,522.0,650.0,762.0,586.0,450.0,490.0,58.0,434.0
572,3,WEST,258,1165.0,583.0,739.0,913.0,867.0,787.0,1189.0,741.0,619.0,446.0,602.0,1302.0,721.0,882.0,753.0,646.0,503.0,786.0,820.0,986.6666667,687.0,492.0,719.0,209.0,91.0,45.0,158.0,339.0,541.0,616.0,460.0,749.0,995.0,656.0,599.0,713.0,206.0,560.0
573,3,WEST,372,408.0,252.0,240.0,228.0,377.3333333,240.0,384.0,396.0,284.0,108.0,168.0,144.0,252.0,180.0,144.0,372.0,252.0,120.0,180.0,252.0,408.0,180.0,302.6666667,144.0,12.0,24.0,180.0,36.0,96.0,156.0,224.0,348.0,168.0,68.0,108.0,264.0,72.0,96.0
579,3,WEST,263,1.0,113.0,257.0,145.0,249.0,233.0,241.0,153.0,153.0,113.0,105.0,369.0,313.0,273.0,377.0,201.0,1.0,329.0,297.0,441.0,297.0,233.0,401.0,257.0,1.0,81.0,145.0,337.0,269.0,585.0,819.6666667,801.0,529.0,345.0,681.0,449.0,321.0,265.0
580,3,WEST,264,1124.0,1010.0,1118.0,1016.0,1808.0,1220.0,1664.0,1358.0,1442.0,791.0,536.0,3230.0,1946.0,3503.0,4280.0,3038.0,2807.0,2420.0,2690.0,4124.0,4784.0,2450.0,4367.0,1592.0,1512.0,2942.0,2396.0,2072.0,2768.0,5660.0,4956.0,2768.0,4304.0,3350.0,2396.0,2960.0,1334.0,3812.0
581,3,WEST,265,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,37.0,13.0,49.0,43.0,43.0,19.0,37.0,13.0,49.0,43.0,49.0,79.0,61.0,13.0,13.0,79.0,37.0,19.0,139.0,115.0,149.0,156.3333333,133.0,79.0,133.0,133.0,31.0,79.0
583,3,WEST,267,14.0,42.0,146.0,62.0,118.0,150.0,218.0,166.0,90.0,50.0,134.0,198.0,98.0,182.0,94.0,78.0,158.0,190.0,86.0,198.0,190.0,102.0,166.0,126.0,10.0,26.0,758.6666667,816.0,198.0,274.0,310.0,276.0,406.0,270.0,376.0,286.0,130.0,194.0
584,3,WEST,268,947.0,691.0,883.0,1223.0,1759.0,707.0,1639.0,1235.0,1387.0,571.0,1075.0,2307.0,1443.0,2367.0,1251.0,1235.0,1811.0,2615.0,2055.0,5371.0,1207.0,1563.0,4725.666667,5679.0,2055.0,483.0,1755.0,5787.0,1651.0,3079.0,4339.0,2607.0,4715.0,1911.0,3115.0,2323.0,1811.0,2739.0
585,3,WEST,374,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,4.0,4.0,4.0,30.0,70.0,16.0,4.0,4.0,8.0,16.0,34.0,4.0,88.0,4.0,350.6666667,4.0,10.0,10.0,66.0,184.0,422.6666667,344.0,140.0,46.0,402.0,152.0,292.0,4.0,94.0
586,3,WEST,269,9.0,10.33333333,9.0,73.0,29.0,59.0,173.0,89.0,97.0,133.0,89.0,191.0,125.0,191.0,191.0,155.0,117.0,99.0,145.0,123.0,135.0,75.0,167.0,81.0,9.0,39.0,45.0,29.0,51.0,59.0,85.0,97.0,125.0,57.0,63.0,187.0,29.0,107.0
587,3,WEST,270,54.0,114.0,54.0,42.0,42.0,58.0,128.0,130.0,138.0,88.0,104.0,171.3333333,88.0,26.0,232.0,190.0,262.0,102.0,186.0,164.0,228.0,158.0,164.0,64.0,33.33333333,26.0,82.0,50.0,48.0,186.0,222.0,208.0,208.0,124.0,160.0,230.0,64.0,230.0
588,3,WEST,271,868.0,492.0,572.0,632.0,768.0,588.0,1984.0,1392.0,1808.0,1268.0,1412.0,3816.0,2372.0,3724.0,1688.0,1652.0,2044.0,2224.0,3924.0,2640.0,3044.0,2536.0,3044.0,812.0,337.3333333,385.3333333,956.0,808.0,948.0,1192.0,2060.0,3652.0,2704.0,3892.0,880.0,2624.0,844.0,2956.0
589,3,WEST,272,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,167.0,93.0,53.0,193.0,179.0,81.0,147.0,233.0,171.0,41.0,17.0,41.0,29.0,29.0,111.0,97.0,145.0,237.0,285.0,197.0,277.0,223.0,35.0,179.0
590,3,WEST,273,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,18.0,8.0,10.0,15.33333333,16.0,13.0,12.0,16.0,11.0,8.0,8.0,11.0,10.0,14.0,14.0,18.0,17.0,16.0,21.0,21.0,10.0,8.0,11.0
591,3,WEST,274,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,134.0,161.0,209.0,131.0,125.0,125.0,152.0,176.0,206.0,77.0,20.0,38.0,74.0,170.0,125.0,71.0,110.0,92.0,98.0,44.0,120.0,92.0,20.0,128.0
592,3,WEST,275,44.0,410.0,386.0,170.0,158.0,374.0,380.0,233.0,182.0,377.0,359.0,272.0,254.0,245.0,179.0,128.0,134.0,131.0,179.0,155.0,152.0,92.0,80.0,62.0,20.0,110.0,104.0,44.0,104.0,44.0,98.0,170.0,68.0,56.0,50.0,86.0,62.0,32.0
593,3,WEST,277,166.0,74.0,6.0,114.0,126.0,132.0,80.0,110.0,98.0,134.0,120.0,92.0,82.0,110.0,70.0,50.0,96.0,78.0,94.0,84.0,124.6666667,54.0,84.0,34.0,6.0,18.0,38.0,58.0,158.0,70.0,82.0,78.0,92.0,58.0,166.0,62.0,26.0,32.0
