,Warehouse id,Region,SKU id,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00
439,Wh-2,EAST,SKU-226,36.0,23.0,31.0,23.0,23.0,55.0,36.0,11.0,23.0,35.0,15.0,15.0,35.0,23.0,52.0,23.0,74.66666666666667,46.0,35.0,23.0,31.0,27.0,47.0,23.0,11.0,39.0,47.0,31.0,15.0,63.0,39.0,47.0,31.0,31.0,23.0,13.0,27.0,11.0
440,Wh-2,EAST,SKU-230,94.66666666666667,76.22222222222223,6.0,58.0,54.0,12.0,18.0,4.0,38.0,40.0,28.0,94.0,106.0,74.0,48.0,16.0,12.0,42.0,4.0,8.0,4.0,28.0,10.0,14.0,4.0,53.66666666666666,33.0,24.0,44.0,16.0,42.0,4.0,4.0,26.0,40.0,104.6666666666667,83.55555555555556,30.0
441,Wh-2,EAST,SKU-231,68.0,108.0,76.0,44.0,44.0,36.0,20.0,12.0,12.0,28.0,28.0,12.0,12.0,12.0,134.6666666666667,108.0,92.0,20.0,12.0,12.0,20.0,28.0,84.0,12.0,12.0,84.0,20.0,12.0,12.0,12.0,12.0,12.0,60.0,100.0,100.0,108.0,28.0,44.0
442,Wh-2,EAST,SKU-232,70.0,79.33333333333333,58.0,46.0,14.0,22.0,22.0,14.0,14.0,34.0,62.0,22.0,83.33333333333333,86.0,70.0,14.0,14.0,30.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,50.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,38.0,22.0,46.0,14.0,14.0
443,Wh-2,EAST,SKU-233,353.0,322.6666666666667,210.5555555555556,66.0,48.0,18.0,42.0,18.0,126.0,30.0,96.0,250.0,225.3333333333333,180.0,84.0,36.0,42.0,24.0,138.0,18.0,18.0,108.0,18.0,30.0,18.0,60.0,54.0,18.0,18.0,18.0,18.0,18.0,18.0,66.0,24.0,102.0,54.0,42.0
444,Wh-2,EAST,SKU-415,13.0,29.0,37.66666666666666,5.0,7.0,17.0,6.0,3.0,22.0,10.0,3.0,44.0,55.0,27.0,28.0,15.0,11.0,7.0,15.0,3.0,7.0,9.0,7.0,21.0,3.0,44.0,43.0,5.0,25.0,15.0,3.0,3.0,3.0,3.0,3.0,31.0,23.0,3.0
445,Wh-3,WEST,SKU-1,90.0,69.0,48.0,33.0,18.0,51.0,105.0,42.0,30.0,54.0,159.0,51.0,144.0,81.0,111.0,42.0,75.0,111.0,84.0,141.0,87.0,30.0,78.0,78.0,12.0,126.0,66.0,66.0,105.0,99.0,126.0,141.0,138.0,24.0,149.0,135.0,87.0,117.0
446,Wh-3,WEST,SKU-2,127.0,71.0,11.0,31.0,63.0,43.0,175.0,51.0,247.0,27.0,19.0,75.0,175.0,163.0,207.0,79.0,75.0,107.0,227.0,119.0,79.0,39.0,167.0,95.0,11.0,193.6666666666667,111.0,87.0,55.0,315.0,211.0,143.0,95.0,43.0,115.0,171.0,103.0,155.0
447,Wh-3,WEST,SKU-3,20.0,23.0,29.0,23.0,28.0,20.0,20.0,20.0,20.0,20.0,20.0,27.0,20.0,20.0,23.0,20.0,20.0,26.0,20.0,20.0,32.0,20.0,23.0,20.0,20.0,26.0,20.0,20.0,20.0,20.0,29.0,26.0,32.0,20.0,26.0,23.0,34.0,20.0
448,Wh-3,WEST,SKU-4,36.0,31.0,37.0,28.0,29.0,43.0,54.0,27.0,17.0,31.0,33.0,72.0,81.0,63.0,42.0,36.0,32.0,46.0,46.0,28.0,43.0,32.0,50.0,31.0,17.0,78.0,76.0,101.0,62.0,50.0,80.0,82.0,83.0,92.0,95.0,134.0,93.0,21.0
449,Wh-3,WEST,SKU-5,105.0,21.0,45.0,42.0,12.0,30.0,18.0,21.0,6.0,96.0,6.0,48.0,69.0,132.0,57.0,42.0,30.0,87.0,129.0,72.0,51.0,36.0,126.0,12.0,6.0,6.0,270.0,219.0,177.0,204.0,252.0,150.0,78.0,291.0,303.0,117.0,210.0,234.0
450,Wh-3,WEST,SKU-6,11.0,12.0,11.0,11.0,13.0,27.0,17.0,11.0,11.0,11.0,11.0,15.0,25.0,11.0,31.0,16.0,25.33333333333333,16.0,11.0,11.0,11.0,11.0,20.0,19.0,11.0,21.0,15.0,20.0,11.0,16.0,12.0,46.66666666666666,17.0,11.0,24.66666666666667,11.0,11.0,24.0
452,Wh-3,WEST,SKU-7,792.0,800.0,480.0,328.0,640.0,516.0,568.0,444.0,360.0,272.0,288.0,396.0,336.0,676.0,564.0,336.0,784.0,500.0,1032.0,900.0,472.0,392.0,492.0,200.0,8.0,112.0,212.0,288.0,368.0,320.0,808.0,912.0,912.0,296.0,552.0,672.0,312.0,240.0
453,Wh-3,WEST,SKU-8,197.0,287.0,305.0,167.0,191.0,233.0,134.0,329.0,254.0,107.0,167.0,239.0,263.0,302.0,305.0,164.0,317.0,272.0,287.0,422.0,134.0,95.0,143.0,29.0,5.0,89.0,101.0,89.0,143.0,113.0,233.0,371.0,329.0,227.0,131.0,167.0,113.0,152.0
454,Wh-3,WEST,SKU-234,33.33333333333334,20.0,32.0,14.0,22.0,28.0,16.0,36.0,25.0,6.0,16.0,23.33333333333333,12.0,14.0,12.0,16.0,20.0,28.0,38.0,20.0,20.0,14.0,18.0,26.0,2.0,24.0,14.0,2.0,8.0,14.0,20.0,16.0,22.0,22.0,12.0,24.0,14.0,14.0
455,Wh-3,WEST,SKU-9,337.0,169.0,295.0,163.0,235.0,283.0,283.0,220.0,277.0,193.0,211.0,490.0,319.0,307.0,229.0,115.0,211.0,349.0,298.0,286.0,157.0,361.0,349.0,49.0,1.0,7.0,73.0,61.0,127.0,82.0,253.0,226.0,331.0,187.0,199.0,349.0,301.0,109.0
456,Wh-3,WEST,SKU-10,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,97.0,61.0,19.0,109.0,133.0,175.0,157.0,514.0,547.0,460.0,277.0,205.0,19.0,91.0,151.0,151.0,241.0,259.0,538.0,571.0,724.0,331.0,427.0,715.0,331.0,295.0
457,Wh-3,WEST,SKU-13,3074.0,2732.0,2018.0,1622.0,2087.0,2288.0,3104.0,1838.0,1430.0,764.0,1238.0,2570.0,3470.0,2957.0,2906.0,3056.0,3032.0,1490.0,1214.0,2243.0,674.0,782.0,1256.0,1172.0,14.0,50.0,206.0,1316.0,782.0,1934.0,1628.0,2042.0,1850.0,770.0,902.0,1358.0,404.0,806.0
458,Wh-3,WEST,SKU-17,980.0,676.0,464.0,428.0,494.0,892.0,920.0,320.0,368.0,464.0,412.0,900.0,660.0,600.0,600.0,650.0,496.0,396.0,420.0,604.0,472.0,316.0,552.0,272.0,8.0,8.0,368.0,132.0,88.0,304.0,478.0,496.0,380.0,344.0,212.0,424.0,152.0,296.0
470,Wh-3,WEST,SKU-25,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,74.0,176.0,84.0,64.0,36.0,124.0,90.0,150.0,106.0,38.0,70.0,18.0,26.0,56.0,62.0,34.0,90.0,118.0,122.0,92.0,114.0,68.0,62.0,54.0,118.0
475,Wh-3,WEST,SKU-30,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,716.0,540.0,796.0,544.0,332.0,172.0,268.0,228.0,516.0,624.0,852.0,328.0,564.0,316.0,12.0,116.0,240.0,172.0,200.0,324.0,680.0,748.0,716.0,540.0,328.0,392.0,236.0,236.0
476,Wh-3,WEST,SKU-31,216.0,226.0,226.0,156.0,241.0,229.0,186.0,188.0,141.0,175.0,78.0,233.0,88.0,132.0,97.0,112.0,74.0,82.0,94.0,117.0,86.0,69.0,71.0,40.0,18.0,34.0,28.0,30.0,42.0,55.0,98.0,94.0,72.0,62.0,54.0,80.0,28.0,42.0
477,Wh-3,WEST,SKU-32,861.0,1557.0,951.0,876.0,1248.0,942.0,1005.0,1089.0,954.0,642.0,717.0,1071.0,564.0,579.0,588.0,423.0,489.0,357.0,699.0,612.0,510.0,252.0,291.0,90.0,15.0,21.0,132.0,201.0,156.0,141.0,237.0,240.0,240.0,183.0,132.0,138.0,51.0,69.0
479,Wh-3,WEST,SKU-237,139.0,107.0,77.0,101.0,144.0,69.0,133.0,101.0,130.0,99.0,136.0,176.0,127.0,133.0,90.0,104.0,80.0,64.0,118.0,99.0,112.0,44.0,71.0,28.0,9.0,19.0,19.0,27.0,31.0,28.0,62.0,84.0,73.0,51.0,23.0,57.0,26.0,29.0
480,Wh-3,WEST,SKU-34,449.0,297.0,227.0,207.0,355.0,255.0,213.0,143.0,253.0,81.0,155.0,303.0,151.0,157.0,167.0,87.0,161.0,61.0,201.0,245.0,139.0,83.0,77.0,33.0,15.0,15.0,43.0,23.0,39.0,35.0,55.0,51.0,35.0,23.0,35.0,59.0,37.0,19.0
481,Wh-3,WEST,SKU-239,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,22.33333333333333,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,145.0,510.3333333333333,568.1111111111111,17.0,17.0,659.6666666666666,233.8888888888889,17.0,17.0,17.0,17.0,33.0,17.0,150.3333333333333,17.0,17.0,17.0
482,Wh-3,WEST,SKU-240,8.0,8.0,8.0,8.0,8.0,8.0,8.0,62.0,74.0,20.0,8.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,80.0,132.0,8.0,8.0,288.0,8.0,8.0,8.0,8.0,513.0,543.3333333333334,336.4444444444445,185.4814814814815,62.0,8.0,8.0
483,Wh-3,WEST,SKU-354,15.0,95.0,47.0,127.0,151.0,63.0,23.0,135.0,47.0,15.0,31.0,132.3333333333333,143.0,39.0,95.0,87.0,39.0,127.0,15.0,15.0,47.0,15.0,23.0,15.0,15.0,15.0,23.0,15.0,15.0,23.0,31.0,15.0,687.0,519.0,15.0,15.0,15.0,548.3333333333334
486,Wh-3,WEST,SKU-241,89.0,43.0,57.0,57.0,79.0,57.0,49.0,85.0,59.0,39.0,47.0,93.0,65.0,67.0,53.0,49.0,43.0,51.0,77.0,59.0,63.0,35.0,51.0,37.0,17.0,17.0,19.0,41.0,53.0,41.0,63.0,83.0,73.0,55.0,57.0,37.0,25.0,47.0
487,Wh-3,WEST,SKU-37,349.0,349.0,287.0,183.0,228.0,244.0,288.0,302.0,247.0,120.0,155.0,224.0,273.0,149.0,141.0,181.0,114.0,169.0,199.0,146.0,144.0,105.0,141.0,25.0,3.0,19.0,41.0,47.0,70.0,98.0,283.0,141.0,163.0,69.0,107.0,80.0,27.0,77.0
488,Wh-3,WEST,SKU-38,33.0,137.0,321.0,313.0,441.0,345.0,609.0,329.0,257.0,369.0,585.0,713.0,433.0,741.0,305.0,225.0,317.0,289.0,753.0,593.0,693.0,313.0,197.0,89.0,1.0,9.0,65.0,121.0,241.0,241.0,593.0,433.0,673.0,321.0,393.0,585.0,169.0,145.0
489,Wh-3,WEST,SKU-39,1511.0,1671.0,2015.0,1215.0,2063.0,1583.0,2467.0,2103.0,1367.0,1275.0,1291.0,1896.333333333333,1303.0,1615.0,1603.0,1007.0,1087.0,1399.0,1639.0,1591.0,1219.0,587.0,1671.0,627.0,15.0,95.0,367.0,327.0,811.0,827.0,1947.0,1667.0,1647.0,959.0,943.0,1451.0,231.0,647.0
490,Wh-3,WEST,SKU-40,559.0,559.0,79.0,671.0,1359.0,791.0,1151.0,879.0,955.0,875.0,715.0,1139.0,883.0,1239.0,795.0,527.0,639.0,715.0,1011.0,451.0,1251.0,515.0,771.0,223.0,15.0,31.0,143.0,215.0,327.0,487.0,595.0,659.0,559.0,291.0,359.0,667.0,151.0,159.0
492,Wh-3,WEST,SKU-355,39.0,5.0,19.0,23.0,41.0,21.0,13.0,15.0,23.0,15.0,11.0,53.0,15.0,17.0,13.0,37.0,17.0,5.0,15.0,35.0,13.0,13.0,58.0,5.0,1.0,1.0,19.0,26.0,48.0,43.0,69.0,73.66666666666667,71.0,56.0,25.0,10.0,1.0,11.0
493,Wh-3,WEST,SKU-243,239.0,251.0,197.0,161.0,223.0,107.0,251.0,215.0,224.0,191.0,119.0,305.0,110.0,215.0,146.0,134.0,101.0,119.0,131.0,149.0,185.0,107.0,194.0,104.0,11.0,59.0,41.0,101.0,65.0,92.0,77.0,137.0,215.0,179.0,62.0,167.0,29.0,107.0
498,Wh-3,WEST,SKU-45,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,74.0,2.0,42.0,6.0,9.0,134.0,14.0,86.0,62.0,92.0,10.0,2.0,6.0,18.0,34.0,68.0,66.0,44.0,97.0,126.0,90.0,79.0,114.0,18.0,100.0
499,Wh-3,WEST,SKU-46,283.0,367.0,283.0,403.0,373.0,313.0,427.0,487.0,241.0,208.0,289.0,493.0,301.0,223.0,283.0,223.0,229.0,217.0,481.0,442.0,496.0,277.0,355.0,79.0,13.0,25.0,61.0,205.0,187.0,235.0,286.0,265.0,421.0,457.0,367.0,349.0,97.0,175.0
500,Wh-3,WEST,SKU-47,2539.0,1987.0,2235.0,1803.0,2507.0,3167.0,2663.0,2159.0,1863.0,1815.0,1855.0,2695.0,1907.0,2411.0,1711.0,1615.0,1207.0,2143.0,2479.0,2515.0,2095.0,1623.0,1747.0,447.0,11.0,203.0,679.0,555.0,1255.0,679.0,2595.0,1439.0,2423.0,1431.0,1123.0,1527.0,475.0,1315.0
501,Wh-3,WEST,SKU-49,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,107.0,11.0,11.0,11.0,155.0,151.0,315.0,171.0,567.0,715.0,411.0,535.0,203.0,11.0,27.0,59.0,171.0,419.0,275.0,291.0,187.0,645.6666666666666,795.0,139.0,547.0,475.0,383.0
502,Wh-3,WEST,SKU-50,789.0,645.0,1037.0,853.0,565.0,421.0,773.0,669.0,685.0,725.0,589.0,805.0,637.0,485.0,493.0,445.0,253.0,581.0,525.0,877.0,813.0,597.0,681.0,109.0,13.0,13.0,109.0,245.0,365.0,349.0,453.0,517.0,1061.0,429.0,557.0,597.0,173.0,241.0
503,Wh-3,WEST,SKU-51,2276.0,1466.0,2153.0,1346.0,1598.0,1478.0,2819.0,1883.0,1340.0,1565.0,1289.0,2165.0,1568.0,1490.0,1235.0,1430.0,842.0,1706.0,1466.0,1751.0,1643.0,1175.0,1640.0,623.0,20.0,50.0,230.0,320.0,611.0,563.0,1949.0,1478.0,1844.0,1421.0,608.0,1415.0,422.0,725.0
504,Wh-3,WEST,SKU-53,368.0,190.0,394.0,226.0,379.0,241.0,346.0,415.0,301.0,109.0,157.0,334.0,256.0,298.0,136.0,163.0,127.0,208.0,283.0,241.0,262.0,181.0,211.0,106.0,16.0,22.0,64.0,64.0,70.0,121.0,268.0,250.0,190.0,253.0,238.0,214.0,40.0,82.0
511,Wh-3,WEST,SKU-357,149.0,16.0,144.0,70.0,429.3333333333333,433.7777777777778,226.0,455.0,121.0,110.0,197.0,290.0,64.0,28.0,276.0,178.0,226.0,64.0,4.0,2.0,2.0,2.0,252.0,182.0,2.0,2.0,103.0,2.0,2.0,2.0,120.0,102.0,66.0,38.0,54.0,37.0,4.0,2.0
520,Wh-3,WEST,SKU-69,124.0,252.0,196.0,68.0,124.0,172.0,60.0,156.0,132.0,80.0,12.0,172.0,84.0,124.0,68.0,36.0,284.0,268.0,148.0,180.0,84.0,100.0,176.0,12.0,4.0,28.0,92.0,140.0,84.0,132.0,116.0,177.3333333333333,68.0,180.0,244.0,76.0,52.0,244.0
521,Wh-3,WEST,SKU-70,94.0,91.0,130.0,52.0,70.0,70.0,88.0,76.0,166.0,115.0,70.0,124.0,112.0,70.0,76.0,88.0,124.0,178.0,127.0,172.0,202.0,88.0,118.0,67.0,16.0,76.0,124.0,52.0,76.0,208.0,58.0,166.0,136.0,286.0,274.0,208.0,40.0,244.0
522,Wh-3,WEST,SKU-71,61.0,35.0,49.0,35.0,45.0,51.0,71.0,37.0,72.0,51.0,55.0,53.0,27.0,29.0,23.0,27.0,17.0,64.0,31.0,41.0,39.0,17.0,45.0,29.0,13.0,28.0,31.0,43.0,13.0,61.0,73.0,75.0,37.0,45.0,91.0,59.0,23.0,55.0
523,Wh-3,WEST,SKU-72,110.0,50.0,56.0,54.0,100.0,137.3333333333333,91.0,91.0,71.0,34.0,42.0,88.0,60.0,70.0,36.0,38.0,68.0,98.0,81.0,80.0,61.0,40.0,49.0,32.0,18.0,26.0,18.0,28.0,54.0,38.0,78.66666666666667,48.0,64.0,98.0,84.0,80.0,46.0,78.0
526,Wh-3,WEST,SKU-328,176.0,168.0,96.0,128.0,192.0,144.0,148.0,136.0,120.0,128.0,104.0,184.0,72.0,192.0,16.0,32.0,32.0,48.0,56.0,32.0,20.0,68.0,56.0,24.0,8.0,8.0,32.0,8.0,24.0,56.0,32.0,144.0,120.0,152.0,120.0,216.0,48.0,32.0
528,Wh-3,WEST,SKU-77,2.0,2.0,2.0,2.0,2.0,2.0,2.0,56.0,461.0,506.0,338.0,486.0,236.0,284.0,221.0,77.0,215.0,194.0,194.0,188.0,335.0,365.0,161.0,152.0,2.0,86.0,110.0,104.0,188.0,344.0,116.0,524.0,560.0,332.0,428.0,392.0,2.0,464.0
529,Wh-3,WEST,SKU-78,259.0,367.0,637.0,283.0,457.0,325.0,532.0,340.0,514.0,376.0,304.0,598.0,703.0,403.0,301.0,433.0,616.0,361.0,601.0,583.0,454.0,355.0,241.0,178.0,13.0,223.0,319.0,277.0,283.0,388.0,349.0,583.0,583.0,541.0,277.0,751.0,73.0,286.0
530,Wh-3,WEST,SKU-79,526.0,278.0,262.0,214.0,326.0,222.0,278.0,214.0,258.0,190.0,290.0,322.0,238.0,342.0,182.0,190.0,234.0,150.0,226.0,190.0,174.0,278.0,110.0,30.0,6.0,38.0,54.0,70.0,54.0,110.0,358.0,294.0,226.0,326.0,102.0,238.0,22.0,38.0
531,Wh-3,WEST,SKU-80,84.0,64.0,76.0,104.0,112.0,156.0,108.0,104.0,162.6666666666667,104.0,68.0,144.0,60.0,60.0,60.0,40.0,60.0,52.0,20.0,52.0,52.0,44.0,24.0,28.0,8.0,84.0,36.0,56.0,102.0,56.0,44.0,84.0,80.0,52.0,32.0,36.0,28.0,92.0
532,Wh-3,WEST,SKU-81,79.0,27.0,35.0,31.0,55.0,31.0,51.0,47.0,63.0,43.0,39.0,71.0,29.0,11.0,39.0,47.0,11.0,19.0,11.0,15.0,55.0,15.0,27.0,15.0,11.0,19.0,29.0,19.0,43.0,11.0,31.0,37.0,63.0,47.0,51.0,27.0,19.0,19.0
533,Wh-3,WEST,SKU-82,205.0,125.0,245.0,93.0,141.0,189.0,141.0,229.0,109.0,29.0,117.0,165.0,81.0,93.0,69.0,45.0,45.0,69.0,53.0,29.0,21.0,157.0,93.0,37.0,13.0,21.0,29.0,73.0,109.0,61.0,69.0,69.0,189.0,101.0,61.0,45.0,13.0,253.0
535,Wh-3,WEST,SKU-83,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,15.0,33.0,45.0,15.0,30.0,27.0,9.0,54.0,9.0,9.0,618.0,96.0,9.0,9.0,36.0,231.0,363.0,572.0,507.0,171.0,699.0,780.0,708.0,1165.0,1196.333333333333,1088.111111111111
536,Wh-3,WEST,SKU-84,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,5.0,29.0,56.0,941.0,23.0,92.0,5.0,29.0,932.0,203.0,5.0,5.0,65.0,119.0,950.0,1787.0,1379.0,719.0,1451.0,992.0,1517.0,2083.0,1079.0,1901.0
538,Wh-3,WEST,SKU-86,170.0,38.0,434.0,254.0,302.0,266.0,290.0,260.0,413.0,245.0,110.0,242.0,242.0,26.0,128.0,242.0,50.0,362.0,158.0,98.0,302.0,182.0,218.0,50.0,2.0,2.0,14.0,26.0,110.0,146.0,146.0,164.0,116.0,158.0,182.0,50.0,14.0,128.0
539,Wh-3,WEST,SKU-250,146.0,170.0,370.0,362.0,402.0,322.0,202.0,330.0,322.0,274.0,282.0,522.0,306.0,194.0,330.0,146.0,218.0,314.0,298.0,234.0,162.0,170.0,178.0,42.0,10.0,50.0,26.0,58.0,98.0,106.0,130.0,274.0,314.0,170.0,194.0,130.0,34.0,114.0
541,Wh-3,WEST,SKU-359,14.0,116.0,122.0,218.0,164.0,134.0,218.0,14.0,251.0,62.0,86.0,206.0,134.0,194.0,158.0,104.0,56.0,164.0,110.0,62.0,68.0,146.0,128.0,26.0,14.0,26.0,14.0,44.0,68.0,62.0,116.0,107.0,218.0,50.0,86.0,134.0,14.0,44.0
542,Wh-3,WEST,SKU-88,250.0,186.0,68.0,243.0,295.0,184.0,284.0,205.0,182.0,170.0,145.0,221.3333333333333,179.0,248.0,136.0,186.0,178.0,153.0,183.0,160.0,122.0,228.0,232.0,64.0,37.33333333333334,44.0,58.0,126.0,86.0,91.0,224.0,186.0,187.0,133.0,138.0,131.0,52.0,72.0
543,Wh-3,WEST,SKU-360,110.0,86.0,64.0,46.0,62.0,62.0,98.0,94.0,58.0,58.0,74.0,110.0,70.0,50.0,58.0,46.0,38.0,58.0,78.0,46.0,58.0,38.0,34.0,18.0,18.0,18.0,30.0,38.0,34.0,42.0,42.0,34.0,90.0,78.0,42.0,38.0,18.0,26.0
544,Wh-3,WEST,SKU-251,644.0,614.0,356.0,458.0,497.0,443.0,737.0,296.0,452.0,410.0,368.0,740.0,461.0,434.0,218.0,350.0,668.0,260.0,206.0,356.0,143.0,230.0,329.0,98.0,8.0,134.0,152.0,182.0,242.0,164.0,194.0,314.0,338.0,296.0,170.0,206.0,56.0,227.0
545,Wh-3,WEST,SKU-361,32.0,114.0,93.0,142.0,106.0,158.0,118.0,126.0,134.0,122.0,70.0,142.0,86.0,138.0,74.0,90.0,168.0,22.0,134.0,66.0,66.0,62.0,42.0,46.0,18.0,18.0,22.0,34.0,54.0,38.0,46.0,42.0,78.0,90.0,45.0,47.0,29.0,38.0
546,Wh-3,WEST,SKU-89,797.0,693.0,533.0,381.0,437.0,593.0,373.0,453.0,537.0,549.0,353.0,657.0,381.0,333.0,309.0,349.0,617.0,341.0,277.0,501.0,265.0,253.0,269.0,133.0,5.0,5.0,101.0,125.0,117.0,133.0,269.0,173.0,429.0,261.0,165.0,245.0,53.0,117.0
547,Wh-3,WEST,SKU-90,14.0,20.0,24.0,22.0,22.0,31.33333333333333,18.0,34.0,38.0,22.0,18.0,29.0,20.0,17.0,31.0,15.0,24.0,35.0,23.0,22.0,24.0,27.0,30.0,15.0,13.0,13.0,15.0,13.0,15.0,13.0,26.0,17.0,27.0,16.0,24.0,15.0,13.0,30.0
548,Wh-3,WEST,SKU-91,19.0,43.0,10.0,51.0,34.0,52.0,28.0,82.0,70.0,19.0,13.0,37.0,37.0,46.0,7.0,28.0,7.0,43.0,37.0,34.0,37.0,13.0,79.0,22.0,7.0,19.0,16.0,22.0,16.0,16.0,43.0,58.0,40.0,16.0,49.0,25.0,13.0,13.0
549,Wh-3,WEST,SKU-92,14.0,14.0,14.0,18.0,22.0,27.0,22.0,30.0,32.33333333333334,23.0,23.0,25.0,26.0,28.0,31.0,17.0,34.0,16.0,24.0,21.0,26.0,14.0,20.0,16.0,14.0,14.0,18.0,19.0,28.0,20.0,26.0,17.0,19.0,16.0,24.0,21.0,14.0,22.0
550,Wh-3,WEST,SKU-93,15.0,15.0,15.0,15.0,23.0,71.0,51.0,99.0,55.0,47.0,35.0,43.0,63.0,59.0,39.0,39.0,39.0,51.0,23.0,63.0,55.0,55.0,31.0,15.0,15.0,15.0,23.0,39.0,67.0,31.0,23.0,27.0,35.0,35.0,55.0,39.0,35.0,39.0
551,Wh-3,WEST,SKU-94,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,15.0,12.0,5.0,12.0,3.0,11.0,3.0,10.0,11.0,7.0,7.0,7.0,6.0,3.0,3.0,3.0,7.0,8.0,8.0,9.0,10.0,12.0,4.0,11.0,8.0,4.0,3.0
552,Wh-3,WEST,SKU-97,143.0,82.0,82.0,88.0,182.0,214.0,133.0,118.0,139.0,58.0,82.0,88.0,88.0,100.0,97.0,166.0,52.0,82.0,82.0,82.0,100.0,160.0,179.0,58.0,10.0,52.0,16.0,34.0,31.0,13.0,106.0,136.0,130.0,106.0,40.0,130.0,109.0,61.0
553,Wh-3,WEST,SKU-98,132.0,90.0,60.0,6.0,78.0,215.0,111.0,126.0,177.0,135.0,96.0,126.0,126.0,120.0,90.0,78.0,84.0,228.0,84.0,123.0,156.0,168.0,201.0,42.0,6.0,6.0,24.0,66.0,60.0,108.0,48.0,60.0,78.0,168.0,168.0,90.0,60.0,42.0
554,Wh-3,WEST,SKU-252,134.0,140.0,158.0,116.0,158.0,152.0,134.0,74.0,161.0,98.0,176.0,134.0,38.0,104.0,74.0,164.0,125.0,116.0,182.0,47.0,110.0,116.0,89.0,44.0,14.0,32.0,14.0,50.0,134.0,20.0,170.0,56.0,104.0,80.0,80.0,80.0,119.0,80.0
555,Wh-3,WEST,SKU-253,53.0,35.0,36.0,27.0,56.0,46.0,46.0,27.0,40.0,37.0,41.0,43.0,31.0,31.0,15.0,21.0,17.0,29.0,15.0,13.0,21.0,9.0,9.0,9.0,9.0,13.0,13.0,9.0,19.0,33.0,15.0,15.0,21.0,11.0,31.0,13.0,9.0,9.0
557,Wh-3,WEST,SKU-254,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,58.0,52.0,60.0,38.0,45.0,33.0,48.0,36.0,30.0,32.0,18.0,18.0,25.0,43.0,30.0,26.0,52.0,35.0,34.0,36.0,20.0,39.0,29.0,35.0
558,Wh-3,WEST,SKU-331,674.0,798.0,798.0,826.0,626.0,738.0,1120.0,802.0,654.0,320.0,362.0,1110.0,670.0,704.0,866.0,338.0,830.0,510.0,798.0,446.0,702.0,430.0,422.0,246.0,2.0,78.0,162.0,218.0,394.0,694.0,1084.0,320.0,1006.0,706.0,442.0,634.0,224.0,402.0
559,Wh-3,WEST,SKU-363,16.0,368.0,1120.0,688.0,864.0,232.0,781.3333333333334,544.0,720.0,592.0,432.0,1072.0,400.0,592.0,720.0,340.0,592.0,488.0,800.0,704.0,720.0,464.0,768.0,208.0,16.0,56.0,96.0,208.0,296.0,356.0,312.0,448.0,944.0,736.0,400.0,428.0,176.0,608.0
560,Wh-3,WEST,SKU-364,14.0,398.0,888.6666666666666,774.0,910.0,1014.0,1190.0,502.0,814.0,974.0,430.0,734.0,614.0,782.0,342.0,718.0,390.0,410.0,1046.0,902.0,670.0,422.0,566.0,182.0,14.0,58.0,202.0,342.0,286.0,294.0,554.0,294.0,510.0,1142.0,666.0,470.0,94.0,510.0
