SKU id,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01
West-SKU-270,54,114,54,42,42,58,128,130,138,88,104,322,88,26,232,190,262,102,186,164,228,158,164,64,10,26,82,50,48,186,222,208,208,124,160,230,64,230
West-SKU-271,868,492,572,632,768,588,1984,1392,1808,1268,1412,3816,2372,3724,1688,1652,2044,2224,3924,2640,3044,2536,3044,812,16,184,956,808,948,1192,2060,3652,2704,3892,880,2624,844,2956
West-SKU-272,17,17,17,17,17,17,17,17,17,17,17,17,17,17,391,93,53,193,179,81,147,233,171,41,17,41,29,29,111,97,145,237,285,197,277,357,35,179
West-SKU-273,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,8,10,20,16,13,12,16,11,8,8,11,10,14,14,18,17,16,21,21,10,8,11
West-SKU-274,20,20,20,20,20,20,20,20,20,20,20,20,20,20,221,161,209,131,125,125,152,176,206,77,20,38,74,170,125,71,110,92,98,44,224,92,20,128
West-SKU-275,44,410,386,170,158,374,380,233,182,377,359,272,254,245,179,128,134,131,179,155,152,92,80,62,20,110,104,44,104,44,98,170,68,56,50,86,62,32
West-SKU-277,166,74,6,114,126,132,80,110,98,184,120,92,82,110,70,50,96,78,94,84,124.666666666667,54,84,34,6,18,38,58,158,70,82,78,92,58,166,62,26,32
West-SKU-278,361,321,41,297,329,193,290.333333333333,281,145,289,217,297,145,209,169,185,233,273,201,177,185,177,137,89,17,17,121,97,121,177,193,241,169,105,217,181,121,153
West-SKU-279,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5,5,5,5,25,45,54.3333333333333,65,45,5,31.6666666666667,35.6666666666667,14.3333333333333,9
West-SKU-280,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,7,10,7,7,7,19,25,13,33,19,43,49,41,31,25,7
West-SKU-281,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18.3333333333333,30.3333333333333,29,35.6666666666667,30.3333333333333,27.6666666666667,5,19.6666666666667,19.6666666666667,5
West-SKU-282,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,64,180,230,144,120,8,26,28,20,24,116,192,28,230,170,144,124,30,84
West-SKU-283,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,126,185,177,130,76,19,31,49,31,37,82,61,133,125,91,55,73,37,43
West-SKU-375,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,71,134,62,17,17,53,41,89,41,122,143,138,113,113,123,59,119
West-SKU-376,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25,34.3333333333333,19,13,13,25,13,17,21,27,19,31,21,23,19,16,19
West-SKU-284,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,33,34.6666666666667,15,10,10,12,11,20,20.3333333333333,12,21,24.6666666666667,21.3333333333333,19,20,10,14
West-SKU-285,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31.6666666666667,37,46.3333333333333,36.3333333333333,7,7,7,7,7,27,31,31,35,21,11,13,11,23,15
West-SKU-377,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17,25,11,11,11,11,23,29,19,33,39,33,31,35,33,27
West-SKU-378,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,23,7,7,7,7,27,19,40.3333333333333,67,61.6666666666667,27,15,27,27,35
West-SKU-123,253,222,148,68,54,80,204,72,52,27,39,226,186,128,78,88,63,78,51,100,41,28,34,42,6,165.333333333333,146,58,129,142,140,86,126,67,136,279.333333333333,276,110
West-SKU-289,139,83,95,55,159,59,135,75,19,43,15,139,175,31,117,31,75,31,23,71,19,43,75,27,11,35,35,63,23,91,83,39,119,71,43,155,83,95
West-SKU-124,136,268,54,46,62,37,98,106,81,58,34,112,278,60,69,55,15,61,82,219,67,58,97,49,2,860.333333333333,170,90,73,143,162,170,252,108,129,310.666666666667,403.333333333333,406
West-SKU-339,80,116,56,20,38,50,68,44,56,14,116,74,152,47,68,98,44,38,80,122,8,74,98,8,8,124,140,38,47,14,122,26,92,62,50,89,29,62
West-SKU-341,12,12,12,12,12,12,12,12,12,12,16,127,167.333333333333,124.333333333333,48,21,22,46,50,24,30,16,28,18,12,86,26,22,14,76,42,24,38,24,51,60,40,72
West-SKU-290,4,4,4,4,4,4,4,4,4,4,34,444,530,292,184,70,19,52,136,34,112,40,88,28,4,368,145,70,40,76,154,40,94,70,118,121,88,154
West-SKU-126,120,120,88,8,8,32,48,24,16,53.3333333333333,8,8,74.6666666666667,8,56,8,8,24,8,36,8,8,8,8,8,80,8,8,8,8,24,8,72,96,56,80,8,32
West-SKU-127,157,205,69,13,13,37,37,53,33,77,57,165,101,223.666666666667,165,69,29,29,77,269,601,13,77,13,13,249,37,93,93,85,149,93,149,165,149,210.333333333333,149,61
West-SKU-291,82,118,10,8,24,4,64,36,16,4,8,78.6666666666667,64,96,40,4,76,24,20,4,16,12,237.333333333333,8,4,146.666666666667,24,20,64,4,60,20,60,52,20,52,16,48
West-SKU-343,325,33,374.333333333333,77,85,247,579,139,119,55,133,685,643.666666666667,495,307,151,171,215,179,207,83,115,433,131,15,356.333333333333,189,123,235,369,375,115,219,225,179,415,319,327
West-SKU-292,324,6,628,46,58,166,558,48,94,30,98,534,446,478,398,230,118,162,138,182,62,106,310,30,6,500.666666666667,108,166,162,378,286,78,112,138,112,338,126,358
West-SKU-128,16,16,16,205.333333333333,208,164,44,16,192,64,112,176,120,48,96,64,160,152,96,182,208,120,122,78,16,16,24,16,16,16,32,16,16,16,88,252,72,48
West-SKU-379,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,172,108,12,12,180,228,870.666666666667,989.333333333333,482.666666666667,60,204,36,84,437.333333333333,252,340
West-SKU-380,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,31,43,19,37,55,61,247.333333333333,252.666666666667,132,19,61,37,19,124.333333333333,25,126
West-SKU-381,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21,21,286.333333333333,305,146.333333333333,133,197,197,239.666666666667,151.666666666667,5,73
West-SKU-132,781,499,229,337,589,409,601,616,355,157,355,532,319,211,319,571,211,607,427,457,553,823,355,289,13,319,319,439,442,526,409,670,523,793,799,583,403,229
West-SKU-133,380,404,356,164,624,476,500,596,476,212,68,332,236,92,212,236,212,356,80,408,332,492,332,496,20,188,68,508,476,204,480,724,544,620,428,576,92,168
West-SKU-134,367,55,79,31,103,55,151,199,31,231,103,247,47,107,167,119,179,279,119,99,423,135,271,1436.33333333333,7,55,79,103,103,79,323,127,223,255,263,287,127,127
West-SKU-382,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,47,47,105.666666666667,87,47,47,15,15,15,15,15,63,87,83,39,15,100.333333333333,108.333333333333,39,15,15,35
West-SKU-383,13,13,13,13,13,13,13,322.333333333333,13,149,109,185,121,129,161,13,135,183,81,99,135,113,127,45,13,25,109,37,277,13,13,109,13,21,13,13,13,277
West-SKU-137,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,162,2,242,162,194,2,2,2,2,122,162,162,322,2,204.666666666667,162,82,2,402,2,186
West-SKU-139,91,35,27,11,27,3,27,3,3,35,15,35,47,47,15,43,3,11,11,111,3,11,45,9,3,3,61.6666666666667,43,11,19,59,27,27,92.3333333333333,27,77,27,41
West-SKU-140,94,110,14,14,14,46,174,94,46,46,14,54,354,302,94,94,150,62,46,338,238,110,227.333333333333,30,14,62,46,62,374,366,62,158,62,30,1190,1211.33333333333,94,214
West-SKU-141,32,28,28,20,24,28,40,24,20,20,28,40,36,36,28,70.6666666666667,52,50,20,48,48,36,24,60,20,20,20,40,148.333333333333,149,42,121.333333333333,115.333333333333,24,40,24,20,36
West-SKU-144,148,144,132,56,64,40,118,68,52,32,88,88,128,132,146,50,76,66,94.6666666666667,64,132,32,68,28,20,48,36,20,20,76,28,72,48,60,68,48,64,56
West-SKU-145,14,14,14,14,18,50,210,42,86,42,56,200.666666666667,186,225.333333333333,164,158,108,154,44,144,134,20,164,56,14,38,122,110,68,62,86,62,128,98,14,210,76,80
West-SKU-146,5,5,5,5,5,101,357,209,93,133,89,538.333333333333,701,65,305,41,129,269,161,305,149,65,353,89,5,5,17,117,149,341,705,149,197,257,521,333,5,5
West-SKU-384,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,20.6666666666667,15,13,13,13,13,15,19,19,15,18,13,13,19,19,13,13,15
West-SKU-385,42,18,26,28,14,12,12,26,30,16,30,36,38.6666666666667,36,24,20,32,22,13,25.6666666666667,18,12,24,18,12,12,16,14,20,20,24,16,14,20,26,26,18,14
West-SKU-386,180,100,60,4,44,84,68,68,68,28,32,116,124,124,92,68,52,4,4,28,36,12,68,4,4,4,36,4,4,52,52,180,112,100,108,164,68,28
West-SKU-147,303,471,213,141,365,249,423,339,627,579,120,342,438,306,234,195,297,183,117,66,105,111,339,381,9,21,9,234,333,96,105,93,129,171,213,105,9,39
West-SKU-293,110,146,124,68,116,136,156,136,82,28,52,264,122,140,96,76,94,108,91,8,212,49,141,37,2,24,8,34,90,108,157,48,154,76,96,161,4,44
West-SKU-148,134,118,102,50,38,50,94,72,30,60,34,120,114,72,76,64,74,84,49,8,82,56,84,2,2,8,32,54,133,116,147,68,122,80,90,87,41,80
West-SKU-149,672,402,457,207,373,279,552,207,174,146,141,536,440,396,298,253,432,395,344,290,282,176,410,22,8,40,95,120,212,176,474,208,206,244,190,351,128,174
West-SKU-387,47,41,78,46,53,77,64,49,48,11,29,78.3333333333333,48,19,31,48,29,29,45,41,9,21,9,59,3,13,3,25,57,19,29,49,39,31,59.6666666666667,11,15,17
West-SKU-150,174,207,183,45,69,333,357,267,177,111,63,195,255,117,273,108,153,165,201,159,207,207,177,51,9,93,87,243,261,216,267,378,399,261,291,231,375,147
West-SKU-151,349,325,317,309,229,261,717,365,261,293,69,309,285,317,301,197,1049,453,333,962.333333333333,485,317,645,405,13,253,385,289,413,709,1237,721,969,853,1266.33333333333,1114.33333333333,397,277
West-SKU-388,123,51,195,267,131,187,155,107,83,11,27,19,171,59,99,27,83,83,83,95,147,35,171,35,3,3,11,43,75,11,99,3,135,51,163,59,3,27
West-SKU-152,22,52,46,20,28,76,40,52,52,8,60,30,72,56,32,52,44,52,4,40,26,12,44,4,4,4,44,76,42,90,72.6666666666667,32,52,36,48,64,40,20
West-SKU-154,18,18,18,18,18,98,18,18,58,82,74,98,82,106,98,42,74,58,42,18,82,90,178,26,18,18,18,18,86,106,110,90,218,206,54,194,34,26
West-SKU-155,5,5,5,5,5,59,5,47,11,23,41,11,17,5,11,23,8,20,11,5,35,63,41,47,5,5,35,5,55,41,26,41,71,83,17,23,5,89
West-SKU-156,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,95,119,87,127,204.333333333333,183,129.666666666667,39
West-SKU-389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1
West-SKU-157,11,11,11,11,57,163,149,187,300,264,143,195,135,181,153,63,154,97,61,87,191,92,135,55,11,11,15,17,43,56,139,105,123,148,118,128,27,50
West-SKU-390,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,59,19,25
West-SKU-158,18,18,18,40,56,62,110,22,132,156.666666666667,96,120.666666666667,88,73,106,46,65,40,44,48,66,72,52,44,18,18,18,25,51,46,46,57,28,112,39,46,18,38
West-SKU-159,68,41,18,17,45,33,46,53,70.6666666666667,33,29,74,67,38,75,83,58,27,17,35,33,33,51,29,17,17,27,22,43,41,31,59,53,45,28,27,17,33
West-SKU-160,10,10,130,10,97,352,172,415,445,502,226,544,403,322,856,394,367,124,397,250,340,301,160,100,10,10,46,88,433,328,385,451,616,622,349,442,49,250
West-SKU-161,201,51,3,3,327,189,261,300,498,195,219,404,270,201,333,303,405,120,147,183,417,261,183,93,3,15,129,87,321,441,324,279,484,507,333,576,87,333
West-SKU-162,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,67,43
West-SKU-163,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,20.6666666666667,22,10
West-SKU-164,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,41,45,35
West-SKU-165,14,14,14,14,62,98,66,254,316.666666666667,229.333333333333,148,192,132,118,110,126,104,118,78,90,130,82,146,86,14,26,42,40,128,116,226,214,194,118,122,130,16,70
West-SKU-166,20,20,20,32,122,140,170,334,398,308,188,245,143,74,128,134,95,110,62,86,74,86,146,74,20,20,20,32,101,89,239,119,221,218,161,116,20,50
West-SKU-167,129,305,465,281,177,337,225,185,469,225,265,359.666666666667,225,281,217,113,257,209,121,377,209,185,113,49,1,1,1,9,97,137,161,65,217,185,85,65,1,57
West-SKU-168,71,89,119,143,77,47,119,123,71,23,47,137,143,65,113,41,50,41,83,23,101,71,35,53,17,17,47,17,53,83,80,41,83,59,65,53,17,17
West-SKU-297,44,116,92,140,4,12,124,92,121.333333333333,80,28,60,168,84,76,36,20,36,76,76,44,28,84,4,4,4,4,28,20,4,44,124,20,20,136,4,4,44
West-SKU-169,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,212.666666666667,395.333333333333,382,411.333333333333,323.333333333333,270,155.333333333333,90
West-SKU-391,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West-SKU-170,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,236.666666666667,391.333333333333,383.333333333333,439.333333333333,298,250,82
West-SKU-171,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,79,9,190,234,138,116,78,30
West-SKU-172,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,57
West-SKU-299,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,320,391,301,186,96,48,12,12,36,48,114,90,96,192,321,313,168,78,90,66
West-SKU-173,407,923,965,617,1223,677,536,443,1307,1085,413,1154,662,530,701,365,332,359,527,947,821,671,461,281,11,83,179,281,416,743,494,911,953,1205,449,1085,107,359
West-SKU-174,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,25.6666666666667,26.3333333333333,27.6666666666667,15,11.6666666666667,9,3,3
West-SKU-175,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,45,45,10,27,27,10,10
West-SKU-176,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12.6666666666667,14,10.6666666666667,5,7.66666666666667,5,5
West-SKU-177,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15.6666666666667,20.3333333333333,27,15,3,3,8,8,3
West-SKU-178,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,47,53,53,33
West-SKU-179,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,70,16,97,151,138,84,38,37
West-SKU-180,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,27,32.3333333333333,32.3333333333333,27,11,11,11,11,11,11,11,11,11,32.3333333333333,32.3333333333333,11,16.3333333333333,11,19
West-SKU-181,17,17,17,17,17,17,17,17,53,41,35,51,29,29,59,35,17,29,47,17,41,23,29,41,17,17,29,17,17,23,26,53,17,20,17,95,17,35
West-SKU-182,1,1,103,31,49,37,31,145,103,25,85,130,97,103,61,67,142,37,49,103,127,43,133,67,1,1,43,25,31,103,100,160,169,175,64,73,1,49
West-SKU-183,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,66,82,66,66,18,18,18,34,18,50,34,18,50,50,66,34,50,50,50
West-SKU-184,18,18,18,18,18,18,18,144,54,126,48,150,24,30,120,18,78,108,90,78,138,96,36,36,18,18,18,33,24,48,66,21,18,18,18,148,42,36
West-SKU-185,42,378,306,82,74,170,242,362,458,266,210,444.666666666667,378,294,250,130,254,386,210,218,482,226,298,130,18,18,66,26,226,474,250,170,606,378,86,98,18,234
West-SKU-300,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,32,34,12,20,6,6,6,6,6,22,22,6,22,22,6,6,18,6,18
West-SKU-301,9,9,9,9,9,9,9,9,51.6666666666667,37,21,25,25,9,9,9,9,45,53,49,62.3333333333333,49,45,9,9,9,17,17,41,17,41,9,9,9,9,67.6666666666667,21,33
West-SKU-186,72,174,156,54,48,234,222,108,270,42,90,162,105,99,288,54,141,183,252,210,282,258,333,42,18,18,72,87,225,258,243,156,327,360,147,405,24,93
West-SKU-392,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17
West-SKU-187,16,16,16,16,16,16,16,45.3333333333333,24,36,32,32,24,24,20,20,28,24,16,16,24,28,20,16,16,16,24,16,16,16,26,32,16,18,16,24,16,32
West-SKU-302,55,49,37,33,25,25,37,53,48,41,27,52,23,21,43,23,32,17,21,31,23,29,38.6666666666667,15,15,15,25,17,21,27,19,35,27,49,31,23,21,19
West-SKU-188,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,36,48,24,32,12,12,12,12,12,12,28,66.6666666666667,66.6666666666667,28,38.6666666666667,20,24,20,20
West-SKU-189,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,87.6666666666667,65,85,109,85,17,17,17,25,25,49,69,43,67,129,93,73,77,41,45
West-SKU-190,20,20,20,20,20,20,20,20,20,290,560,695,374,182,290,146,245,146,236,194,428,308,332,140,20,38,80,68,116,254,272,374,407,428,254,356,20,134
West-SKU-192,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49.3333333333333,86.6666666666667,97.3333333333333,100,70.6666666666667,54.6666666666667,20,20,20,20,20,20,33.3333333333333,28,44,20,20,20,30.6666666666667,20
West-SKU-193,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,191,107,137,143,71,83,17,17,17,17,17,95,59,101,173,107,89,119,17,53
West-SKU-194,16,16,16,16,16,16,16,16,16,16,16,628,340,292,742,166,253,232,316,238,310,358,364,148,16,58,70,70,289,292,376,307,412,496,70,280,70,58
West-SKU-195,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,21,15,23,28.3333333333333,25.6666666666667,15,15,15,15,19,21,15,16,20,17,29.6666666666667,33,29,15,15
West-SKU-196,3,3,3,3,3,3,3,3,3,3,3,211,159,39,75,87,126,75,27,45,75,127,105,21,3,3,21,15,75,105,63,72,105,63,81,84,21,39
West-SKU-197,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,91,120.333333333333,91,51,3,3,11,3,11,11,75,81,51,85.6666666666667,43,59,3,27
West-SKU-198,13,13,13,13,13,13,13,13,13,13,13,13,13,13,245,133,29,13,237,533,357,309,173,125,13,13,21,65,37,109,173,297,450.333333333333,517,157,331.666666666667,85,237
West-SKU-199,18,18,18,18,18,18,18,18,18,362,554,1412.66666666667,1054,950,410,386,806,434,730,802,1402,938,1002,526,18,26,162,182,626,826,934,1146,1702,1282,554,1450,210,322
West-SKU-200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,208,380,374,498,360,274,117
West-SKU-201,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,190.333333333333,270.333333333333,224.333333333333,203.666666666667,146.333333333333,121,84
West-SKU-202,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,91.3333333333333,130.666666666667,120.666666666667,122.333333333333,87,69.6666666666667,35
West-SKU-203,153,345,477,425,265,185,329,145,369,41,419.666666666667,361,197,109,305,257,185,185,193,177,393,233,201,81,1,17,57,129,105,73,241,145,241,185,309,249,41,77
West-SKU-393,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
West-SKU-204,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,84.6666666666667,102.666666666667,148.666666666667,132,164.666666666667,111.333333333333,91.3333333333333,57
West-SKU-306,8,20,16,8,8,8,20,16,18,8,8,8,12,8,8,8,8,8,8,8,8,8,28,28,8,8,12,8,20,8,28,24,25.3333333333333,8,8,8,8,8
West-SKU-394,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
West-SKU-395,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
West-SKU-314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,233,278.333333333333,206.333333333333,266.333333333333,223.666666666667,159.666666666667,9
West-SKU-315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,141,163,125,178,160,104,1
West-SKU-316,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,61.3333333333333,65.3333333333333,58
West-SKU-317,262,584,648,398,270,606,396,254,405.333333333333,254,226,501.333333333333,210,294,362,190,258,74,238,154,290,126,310,42,2,2,22,14,144,126,114,34,2,2,2,2,2,266
West-SKU-318,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,167,221,163,100,71,61,35,6
West-SKU-319,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,209,137,197,119,17,23,71,71,251,182,209,167,257,215,176,272,29,92
West-SKU-320,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,267,296.333333333333,107,83,19,27,59,75,95,43,75,47,55,75,35,59,19,51
West-SKU-321,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,139,339,155,235,139,179,19,27,67,67,151,83,155,219,251,163,83,235,27,91
West-SKU-322,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,140,236,188,60,12,12,28,68,132,132,176,116,188,180,192,160,20,80
West-SKU-323,80,60,57.3333333333333,36,12,52,52,28,12,12,44,12,32,20,49.3333333333333,36,12,44,12,12,12,12,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
West-SKU-324,74,120,145.333333333333,114,26,168.333333333333,122,84,120,58,58,82,35,32,30,42,34,22,2,20,2,19,6,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2
West-SKU-325,66,142,58,226,122,162,178,66,146,58,50,138,82,114,148.666666666667,50,118,34,50,10,2,82,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West-SKU-326,358,638,814,718,394,470,728,718,847.333333333333,534,266,410,110,46,94,42,288,142,26,26,2,14,2,2,2,2,2,2,2,2,18,2,62,2,10,50,2,2
West-SKU-396,38,54,55,30,36,50,36,24,36,46,24,20,38,52,61.3333333333333,52,48.6666666666667,28,30,20,20,46,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
West-SKU-397,256,352,436,154,364,466,553,723,656,352,220,280,28,88,175,28,136,28,16,82,16,124,88,16,16,16,16,16,16,16,16,16,58,16,16,16,16,16
West-SKU-398,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35.6666666666667,45,35,28.3333333333333,28.3333333333333,23,20.3333333333333,13
West-SKU-399,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,400,634,738,540,472,484,474,364,196
West-SKU-400,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,181,85,5,5,5,193,373,437,543.666666666667,405,421,394.333333333333,293,314.333333333333,117,317
West-SKU-205,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,64,124,42,56,138,82,24,12,12,32,26,78,100,136,138,120,134,106,90,38,70
West-SKU-206,12,12,12,12,12,12,12,12,12,12,12,1070,458,234,1308,174,870,1018,502,494,726,576,403,224,12,48,342,500,666,952,872,794,784,434,568,676,284,704
West-SKU-207,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,15,18,18,15,15,15,15,23,24,18,18,15,18,21,20,15,15
West-SKU-208,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,21,5,14
West-SKU-209,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,41,153,89,153,401,422.333333333333,217,254.333333333333,249,217,121,249
West-SKU-210,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,188,188,32,314,182,68,20,20,74,68,140,224,212,362,398,260,326,242,50,254
West-SKU-211,3,3,3,3,3,3,3,3,3,3,3,1027,987,563,1691,83,827,851,699,643,955,1083,763,635,3,83,635,331,979,1275,1595,2029.66666666667,1395,883,1139,1467,683,1527
West-SKU-214,52,72,96,2,8,18,76,14,14,2,14,94,48,50,66,38,10,18,22,30,6,18,54,22,2,2,14,10,22,30,26,16,14,62,66,96,26,44
West-SKU-215,52,36,64,4,4,36,72,12,100,28,120,68,44,92,44,36,12,28,4,4,12,4,36,4,4,20,68,78.6666666666667,4,20,140,4,4,108,52,4,28,60
West-SKU-217,239,228,83,5,11,41,104,50,29,53,5,47,180,191,107,125,74,41,59,35,17,5,135,113,5,5,41,5,11,5,5,5,5,53,306,314,77,65
West-SKU-218,33,41,29,13,13,21,29,21,13,13,13,17,13,21,13,13,13,13,13,13,13,26.3333333333333,13,13,13,69,13,13,13,13,13,13,13,13,82.3333333333333,98.3333333333333,37,13
